coap.version,coap.type,coap.token_len,coap.mid,coap.opt.name,coap.opt.length,coap.opt.length_ext,coap.code,coap.payload_length,coap.opt.desc,coap.opt.delta,coap.opt.proxy_uri,attack
1,0,2,39229,2,2,11,3,12,1,1,6,0
1,2,2,39229,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19302,2,2,11,2,423,1,1,6,1
1,2,2,19302,1,1,8,65,-1,2,2,6,0
1,0,2,37538,2,2,11,2,324,1,1,6,1
1,2,2,37538,1,1,8,65,-1,2,2,6,0
1,0,2,44381,2,2,11,1,-1,1,1,6,0
1,2,2,44381,-1,-1,-1,69,324,-1,-1,-1,0
1,0,2,4155,2,2,11,1,-1,1,1,11,0
1,2,2,4155,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,54779,2,2,11,1,-1,1,1,8,0
1,2,2,54779,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,43259,2,2,11,3,16,1,1,11,0
1,2,2,43259,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,9680,2,2,11,3,13,1,1,8,0
1,2,2,9680,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24654,2,2,11,3,12,1,1,6,0
1,2,2,24654,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,43076,2,2,11,3,16,1,1,11,0
1,2,2,43076,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,39556,2,2,11,3,13,1,1,8,0
1,2,2,39556,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,23799,2,2,11,1,-1,1,1,6,0
1,2,2,23799,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,51419,2,2,11,1,-1,1,1,11,0
1,2,2,51419,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,59283,2,2,11,1,-1,1,1,8,0
1,2,2,59283,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,38873,2,2,11,3,12,1,1,6,0
1,2,2,38873,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22669,2,2,11,1,-1,1,1,6,0
1,2,2,22669,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,61664,2,2,11,1,-1,1,1,11,0
1,2,2,61664,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,63259,2,2,11,1,-1,1,1,8,0
1,2,2,63259,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,15716,2,2,11,3,16,1,1,11,0
1,2,2,15716,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2959,2,2,11,3,13,1,1,8,0
1,2,2,2959,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,29837,2,2,11,2,493,1,1,6,1
1,2,2,29837,1,1,8,65,-1,2,2,6,0
1,0,2,38019,2,2,11,3,12,1,1,6,0
1,2,2,38019,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12843,2,2,11,1,-1,1,1,6,0
1,2,2,12843,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,40060,2,2,11,1,-1,1,1,11,0
1,2,2,40060,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,11962,2,2,11,1,-1,1,1,8,0
1,2,2,11962,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,46244,2,2,11,3,16,1,1,11,0
1,2,2,46244,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,55810,2,2,11,3,13,1,1,8,0
1,2,2,55810,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37418,2,2,11,1,-1,1,1,6,0
1,2,2,37418,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,53163,2,2,11,1,-1,1,1,11,0
1,2,2,53163,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,29400,2,2,11,3,12,1,1,6,0
1,2,2,29400,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32514,2,2,11,1,-1,1,1,8,0
1,2,2,32514,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,62671,2,2,11,3,16,1,1,11,0
1,2,2,62671,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,34869,2,2,11,2,544,1,1,6,1
1,2,2,34869,1,1,8,65,-1,2,2,6,0
1,0,2,9848,2,2,11,1,-1,1,1,6,0
1,2,2,9848,-1,-1,-1,69,544,-1,-1,-1,0
1,0,2,24940,2,2,11,1,-1,1,1,11,0
1,2,2,24940,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,17690,2,2,11,1,-1,1,1,8,0
1,2,2,17690,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,15487,2,2,11,3,13,1,1,8,0
1,2,2,15487,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32131,2,2,11,3,12,1,1,6,0
1,2,2,32131,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2601,2,2,11,3,16,1,1,11,0
1,2,2,2601,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8208,2,2,11,1,-1,1,1,6,0
1,2,2,8208,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,19871,2,2,11,1,-1,1,1,11,0
1,2,2,19871,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,42075,2,2,11,1,-1,1,1,8,0
1,2,2,42075,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,42492,2,2,11,3,13,1,1,8,0
1,2,2,42492,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27631,2,2,11,3,12,1,1,6,0
1,2,2,27631,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58026,2,2,11,2,349,1,1,6,1
1,2,2,58026,1,1,8,65,-1,2,2,6,0
1,0,2,45400,2,2,11,1,-1,1,1,6,0
1,2,2,45400,-1,-1,-1,69,349,-1,-1,-1,0
1,0,2,29367,2,2,11,1,-1,1,1,11,0
1,2,2,29367,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,21784,2,2,11,1,-1,1,1,8,0
1,2,2,21784,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,51527,2,2,11,3,16,1,1,11,0
1,2,2,51527,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27267,2,2,11,3,13,1,1,8,0
1,2,2,27267,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8513,2,2,11,3,12,1,1,6,0
1,2,2,8513,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,56933,2,2,11,1,-1,1,1,6,0
1,2,2,56933,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,51664,2,2,11,1,-1,1,1,11,0
1,2,2,51664,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,55540,2,2,11,1,-1,1,1,8,0
1,2,2,55540,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,36509,2,2,11,3,16,1,1,11,0
1,2,2,36509,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10539,2,2,11,1,-1,1,1,6,0
1,2,2,10539,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,46457,2,2,11,1,-1,1,1,11,0
1,2,2,46457,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,17654,2,2,11,1,-1,1,1,8,0
1,2,2,17654,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,28786,2,2,11,2,274,1,1,6,1
1,2,2,28786,1,1,8,65,-1,2,2,6,0
1,0,2,14647,2,2,11,3,13,1,1,8,0
1,2,2,14647,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7362,2,2,11,3,12,1,1,6,0
1,2,2,7362,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,40912,2,2,11,1,-1,1,1,6,0
1,2,2,40912,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,25755,2,2,11,1,-1,1,1,11,0
1,2,2,25755,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,13821,2,2,11,1,-1,1,1,8,0
1,2,2,13821,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,17257,2,2,11,1,-1,1,1,6,0
1,2,2,17257,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,10499,2,2,11,1,-1,1,1,11,0
1,2,2,10499,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,19913,2,2,11,1,-1,1,1,8,0
1,2,2,19913,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,4585,2,2,11,3,16,1,1,11,0
1,2,2,4585,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,52154,2,2,11,3,13,1,1,8,0
1,2,2,52154,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,5773,2,2,11,2,551,1,1,6,1
1,2,2,5773,1,1,8,65,-1,2,2,6,0
1,0,2,21672,2,2,11,3,12,1,1,6,0
1,2,2,21672,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4492,2,2,11,3,16,1,1,11,0
1,2,2,4492,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49569,2,2,11,1,-1,1,1,6,0
1,2,2,49569,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,19647,2,2,11,1,-1,1,1,11,0
1,2,2,19647,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,33644,2,2,11,1,-1,1,1,8,0
1,2,2,33644,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,867,2,2,11,3,13,1,1,8,0
1,2,2,867,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,62792,2,2,11,3,12,1,1,6,0
1,2,2,62792,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32569,2,2,11,1,-1,1,1,6,0
1,2,2,32569,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,34451,2,2,11,1,-1,1,1,11,0
1,2,2,34451,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,9003,2,2,11,1,-1,1,1,8,0
1,2,2,9003,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16676,2,2,11,3,16,1,1,11,0
1,2,2,16676,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25347,2,2,11,3,13,1,1,8,0
1,2,2,25347,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21624,2,2,11,2,463,1,1,6,1
1,2,2,21624,1,1,8,65,-1,2,2,6,0
1,0,2,18361,2,2,11,1,-1,1,1,6,0
1,2,2,18361,-1,-1,-1,69,463,-1,-1,-1,0
1,0,2,56425,2,2,11,1,-1,1,1,11,0
1,2,2,56425,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,61926,2,2,11,1,-1,1,1,8,0
1,2,2,61926,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,48910,2,2,11,3,12,1,1,6,0
1,2,2,48910,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49047,2,2,11,1,-1,1,1,6,0
1,2,2,49047,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,48045,2,2,11,1,-1,1,1,11,0
1,2,2,48045,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,22878,2,2,11,1,-1,1,1,8,0
1,2,2,22878,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,21326,2,2,11,3,16,1,1,11,0
1,2,2,21326,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27144,2,2,11,3,13,1,1,8,0
1,2,2,27144,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27231,2,2,11,3,12,1,1,6,0
1,2,2,27231,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27271,2,2,11,1,-1,1,1,6,0
1,2,2,27271,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,11353,2,2,11,1,-1,1,1,11,0
1,2,2,11353,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,8198,2,2,11,1,-1,1,1,8,0
1,2,2,8198,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,54052,2,2,11,2,439,1,1,6,1
1,2,2,54052,1,1,8,65,-1,2,2,6,0
1,0,2,38796,2,2,11,3,16,1,1,11,0
1,2,2,38796,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,63272,2,2,11,2,489,1,1,6,1
1,2,2,63272,1,1,8,65,-1,2,2,6,0
1,0,2,12357,2,2,11,3,13,1,1,8,0
1,2,2,12357,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4955,2,2,11,1,-1,1,1,6,0
1,2,2,4955,-1,-1,-1,69,489,-1,-1,-1,0
1,0,2,22430,2,2,11,1,-1,1,1,11,0
1,2,2,22430,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,4997,2,2,11,1,-1,1,1,8,0
1,2,2,4997,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,2434,2,2,11,2,273,1,1,6,1
1,2,2,2434,1,1,8,65,-1,2,2,6,0
1,0,2,11128,2,2,11,3,12,1,1,6,0
1,2,2,11128,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7921,2,2,11,3,16,1,1,11,0
1,2,2,7921,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,26721,2,2,11,2,367,1,1,6,1
1,2,2,26721,1,1,8,65,-1,2,2,6,0
1,0,2,30780,2,2,11,3,13,1,1,8,0
1,2,2,30780,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44206,2,2,11,1,-1,1,1,6,0
1,2,2,44206,-1,-1,-1,69,367,-1,-1,-1,0
1,0,2,23890,2,2,11,1,-1,1,1,11,0
1,2,2,23890,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,24836,2,2,11,1,-1,1,1,8,0
1,2,2,24836,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,998,2,2,11,3,12,1,1,6,0
1,2,2,998,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,64918,2,2,11,3,16,1,1,11,0
1,2,2,64918,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60966,2,2,11,3,13,1,1,8,0
1,2,2,60966,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,1489,2,2,11,3,12,1,1,6,0
1,2,2,1489,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,64460,2,2,11,3,16,1,1,11,0
1,2,2,64460,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,61047,2,2,11,1,-1,1,1,6,0
1,2,2,61047,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,24296,2,2,11,1,-1,1,1,11,0
1,2,2,24296,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,7620,2,2,11,1,-1,1,1,8,0
1,2,2,7620,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,57946,2,2,11,3,13,1,1,8,0
1,2,2,57946,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,43678,2,2,11,2,359,1,1,6,1
1,2,2,43678,1,1,8,65,-1,2,2,6,0
1,0,2,4537,2,2,11,1,-1,1,1,6,0
1,2,2,4537,-1,-1,-1,69,359,-1,-1,-1,0
1,0,2,914,2,2,11,1,-1,1,1,11,0
1,2,2,914,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,12347,2,2,11,1,-1,1,1,8,0
1,2,2,12347,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,36866,2,2,11,3,12,1,1,6,0
1,2,2,36866,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32710,2,2,11,3,16,1,1,11,0
1,2,2,32710,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49050,2,2,11,1,-1,1,1,6,0
1,2,2,49050,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,21054,2,2,11,1,-1,1,1,11,0
1,2,2,21054,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,30130,2,2,11,1,-1,1,1,8,0
1,2,2,30130,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,48290,2,2,11,3,13,1,1,8,0
1,2,2,48290,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,54056,2,2,11,3,12,1,1,6,0
1,2,2,54056,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24323,2,2,11,3,16,1,1,11,0
1,2,2,24323,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,20115,2,2,11,2,298,1,1,6,1
1,2,2,20115,1,1,8,65,-1,2,2,6,0
1,0,2,1491,2,2,11,1,-1,1,1,6,0
1,2,2,1491,-1,-1,-1,69,298,-1,-1,-1,0
1,0,2,6686,2,2,11,1,-1,1,1,11,0
1,2,2,6686,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,38732,2,2,11,1,-1,1,1,8,0
1,2,2,38732,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,23011,2,2,11,3,13,1,1,8,0
1,2,2,23011,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51428,2,2,11,1,-1,1,1,6,0
1,2,2,51428,-1,-1,-1,69,298,-1,-1,-1,0
1,0,2,38861,2,2,11,1,-1,1,1,11,0
1,2,2,38861,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,343,2,2,11,1,-1,1,1,8,0
1,2,2,343,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,25559,2,2,11,3,12,1,1,6,0
1,2,2,25559,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,59852,2,2,11,1,-1,1,1,6,0
1,2,2,59852,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,26542,2,2,11,1,-1,1,1,11,0
1,2,2,26542,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,47521,2,2,11,1,-1,1,1,8,0
1,2,2,47521,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,3335,2,2,11,3,16,1,1,11,0
1,2,2,3335,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50551,2,2,11,2,518,1,1,6,1
1,2,2,50551,1,1,8,65,-1,2,2,6,0
1,0,2,5266,2,2,11,3,13,1,1,8,0
1,2,2,5266,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,39443,2,2,11,1,-1,1,1,6,0
1,2,2,39443,-1,-1,-1,69,518,-1,-1,-1,0
1,0,2,62771,2,2,11,1,-1,1,1,11,0
1,2,2,62771,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,48176,2,2,11,1,-1,1,1,8,0
1,2,2,48176,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,54485,2,2,11,2,293,1,1,6,1
1,2,2,54485,1,1,8,65,-1,2,2,6,0
1,0,2,53516,2,2,11,3,12,1,1,6,0
1,2,2,53516,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37807,2,2,11,3,16,1,1,11,0
1,2,2,37807,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,34383,2,2,11,3,13,1,1,8,0
1,2,2,34383,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,53043,2,2,11,1,-1,1,1,6,0
1,2,2,53043,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,820,2,2,11,1,-1,1,1,11,0
1,2,2,820,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,14038,2,2,11,1,-1,1,1,8,0
1,2,2,14038,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,11842,2,2,11,3,12,1,1,6,0
1,2,2,11842,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21031,2,2,11,2,280,1,1,6,1
1,2,2,21031,1,1,8,65,-1,2,2,6,0
1,0,2,8532,2,2,11,3,16,1,1,11,0
1,2,2,8532,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37780,2,2,11,3,13,1,1,8,0
1,2,2,37780,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32607,2,2,11,1,-1,1,1,6,0
1,2,2,32607,-1,-1,-1,69,280,-1,-1,-1,0
1,0,2,16494,2,2,11,1,-1,1,1,11,0
1,2,2,16494,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,61984,2,2,11,1,-1,1,1,8,0
1,2,2,61984,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,57364,2,2,11,2,293,1,1,6,1
1,2,2,57364,1,1,8,65,-1,2,2,6,0
1,0,2,56438,2,2,11,2,501,1,1,6,1
1,2,2,56438,1,1,8,65,-1,2,2,6,0
1,0,2,26470,2,2,11,3,12,1,1,6,0
1,2,2,26470,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30054,2,2,11,3,16,1,1,11,0
1,2,2,30054,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44374,2,2,11,2,513,1,1,6,1
1,2,2,44374,1,1,8,65,-1,2,2,6,0
1,0,2,5441,2,2,11,3,13,1,1,8,0
1,2,2,5441,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,52246,2,2,11,1,-1,1,1,6,0
1,2,2,52246,-1,-1,-1,69,513,-1,-1,-1,0
1,0,2,16640,2,2,11,1,-1,1,1,11,0
1,2,2,16640,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,56765,2,2,11,1,-1,1,1,8,0
1,2,2,56765,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32972,2,2,11,3,12,1,1,6,0
1,2,2,32972,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18879,2,2,11,3,16,1,1,11,0
1,2,2,18879,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,17014,2,2,11,1,-1,1,1,6,0
1,2,2,17014,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,2371,2,2,11,1,-1,1,1,11,0
1,2,2,2371,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,8234,2,2,11,1,-1,1,1,8,0
1,2,2,8234,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,15907,2,2,11,2,418,1,1,6,1
1,2,2,15907,1,1,8,65,-1,2,2,6,0
1,0,2,16210,2,2,11,3,13,1,1,8,0
1,2,2,16210,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35696,2,2,11,1,-1,1,1,6,0
1,2,2,35696,-1,-1,-1,69,418,-1,-1,-1,0
1,0,2,22013,2,2,11,1,-1,1,1,11,0
1,2,2,22013,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,29434,2,2,11,1,-1,1,1,8,0
1,2,2,29434,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,33054,2,2,11,3,12,1,1,6,0
1,2,2,33054,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,1902,2,2,11,1,-1,1,1,6,0
1,2,2,1902,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,51956,2,2,11,1,-1,1,1,11,0
1,2,2,51956,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,47853,2,2,11,1,-1,1,1,8,0
1,2,2,47853,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,59917,2,2,11,3,16,1,1,11,0
1,2,2,59917,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24508,2,2,11,2,468,1,1,6,1
1,2,2,24508,1,1,8,65,-1,2,2,6,0
1,0,2,60175,2,2,11,1,-1,1,1,6,0
1,2,2,60175,-1,-1,-1,69,468,-1,-1,-1,0
1,0,2,12623,2,2,11,1,-1,1,1,11,0
1,2,2,12623,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,43722,2,2,11,1,-1,1,1,8,0
1,2,2,43722,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,11259,2,2,11,3,13,1,1,8,0
1,2,2,11259,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46233,2,2,11,3,12,1,1,6,0
1,2,2,46233,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11822,2,2,11,1,-1,1,1,6,0
1,2,2,11822,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,46855,2,2,11,1,-1,1,1,11,0
1,2,2,46855,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,32073,2,2,11,1,-1,1,1,8,0
1,2,2,32073,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16051,2,2,11,2,509,1,1,6,1
1,2,2,16051,1,1,8,65,-1,2,2,6,0
1,0,2,38355,2,2,11,3,16,1,1,11,0
1,2,2,38355,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12774,2,2,11,3,13,1,1,8,0
1,2,2,12774,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,20168,2,2,11,1,-1,1,1,6,0
1,2,2,20168,-1,-1,-1,69,509,-1,-1,-1,0
1,0,2,54233,2,2,11,1,-1,1,1,11,0
1,2,2,54233,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,34855,2,2,11,1,-1,1,1,8,0
1,2,2,34855,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,7462,2,2,11,1,-1,1,1,6,0
1,2,2,7462,-1,-1,-1,69,509,-1,-1,-1,0
1,0,2,2035,2,2,11,1,-1,1,1,11,0
1,2,2,2035,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,39611,2,2,11,1,-1,1,1,8,0
1,2,2,39611,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,10021,2,2,11,3,12,1,1,6,0
1,2,2,10021,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19316,2,2,11,2,319,1,1,6,1
1,2,2,19316,1,1,8,65,-1,2,2,6,0
1,0,2,45211,2,2,11,3,16,1,1,11,0
1,2,2,45211,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25575,2,2,11,2,430,1,1,6,1
1,2,2,25575,1,1,8,65,-1,2,2,6,0
1,0,2,8042,2,2,11,1,-1,1,1,6,0
1,2,2,8042,-1,-1,-1,69,430,-1,-1,-1,0
1,0,2,59281,2,2,11,1,-1,1,1,11,0
1,2,2,59281,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,45638,2,2,11,1,-1,1,1,8,0
1,2,2,45638,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,18487,2,2,11,3,13,1,1,8,0
1,2,2,18487,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11363,2,2,11,1,-1,1,1,6,0
1,2,2,11363,-1,-1,-1,69,430,-1,-1,-1,0
1,0,2,10825,2,2,11,1,-1,1,1,11,0
1,2,2,10825,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,28758,2,2,11,1,-1,1,1,8,0
1,2,2,28758,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,18390,2,2,11,3,12,1,1,6,0
1,2,2,18390,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7415,2,2,11,3,16,1,1,11,0
1,2,2,7415,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,62206,2,2,11,3,13,1,1,8,0
1,2,2,62206,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13345,2,2,11,2,526,1,1,6,1
1,2,2,13345,1,1,8,65,-1,2,2,6,0
1,0,2,34708,2,2,11,1,-1,1,1,6,0
1,2,2,34708,-1,-1,-1,69,526,-1,-1,-1,0
1,0,2,7477,2,2,11,1,-1,1,1,11,0
1,2,2,7477,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,19907,2,2,11,1,-1,1,1,8,0
1,2,2,19907,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,41867,2,2,11,2,355,1,1,6,1
1,2,2,41867,1,1,8,65,-1,2,2,6,0
1,0,2,5044,2,2,11,3,12,1,1,6,0
1,2,2,5044,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,62317,2,2,11,3,16,1,1,11,0
1,2,2,62317,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,36318,2,2,11,1,-1,1,1,6,0
1,2,2,36318,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,7534,2,2,11,1,-1,1,1,11,0
1,2,2,7534,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,11976,2,2,11,1,-1,1,1,8,0
1,2,2,11976,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,25512,2,2,11,3,13,1,1,8,0
